Plot,Side,id,Type,Date,Nseed,Time,Weight,Thousand_weight
44,W,48,Waterhemp-calibration-learn,4/22/19 12:54,8725,15.5 sec,1.90 g,0.22 g
44,W,48,Waterhemp-calibration-learn,4/22/19 12:55,8801,20.1 sec,1.90 g,0.22 g
44,W,48,Waterhemp-calibration-learn,4/22/19 12:56,8761,19.8 sec,1.90 g,0.22 g
44,W,48,Waterhemp-calibration-learn,4/22/19 12:57,8751,14.9 sec,1.90 g,0.22 g
44,W,48,Waterhemp-calibration-learn,4/22/19 12:58,8730,19.2 sec,2.00 g,0.23 g
44,W,48,Waterhemp-calibration-learn,4/22/19 12:59,8896,46.6 sec,1.90 g,0.21 g
44,W,48,Waterhemp-calibration-learn,4/22/19 13:00,8809,25.4 sec,1.90 g,0.22 g
45,E,14,Waterhemp-calibration-learn,5/8/19 10:17,37241,55.7 sec,7.40 g,0.20 g
45,E,14,Waterhemp-calibration-learn,5/8/19 10:20,37395,58.8 sec,7.40 g,0.20 g
45,E,14,Waterhemp-calibration-learn,5/8/19 10:22,37563,59.3 sec,7.40 g,0.20 g
45,E,14,Waterhemp-calibration-learn,5/8/19 10:33,37355,55.5 sec,7.30 g,0.20 g
45,E,14,Waterhemp-calibration-learn,5/8/19 10:35,37330,49.0 sec,7.30 g,0.20 g
45,E,14,Waterhemp-calibration-learn,5/8/19 10:37,37448,60.9 sec,7.40 g,0.20 g
45,E,14,Waterhemp-calibration-learn,5/8/19 11:21,30222,56.8 sec,6.50 g,0.22 g
45,E,14,Waterhemp-calibration-learn,5/8/19 11:24,30170,52.8 sec,6.50 g,0.22 g
45,E,14,Waterhemp-calibration-learn,5/8/19 11:25,30178,56.0 sec,6.50 g,0.22 g
45,E,14,Waterhemp-calibration-learn,5/8/19 11:29,30177,51.0 sec,6.50 g,0.22 g
45,E,34,Waterhemp-calibration-learn,6/1/19 11:06,53442,41.3 sec,9.80 g,0.18 g
45,E,34,Waterhemp-calibration-learn,6/1/19 11:08,53549,45.1 sec,9.80 g,0.18 g
45,E,34,Waterhemp-calibration-learn,6/1/19 11:10,53515,46.1 sec,0.00 g,0.00 g
45,E,34,Waterhemp-calibration-learn,6/1/19 11:12,53145,49.2 sec,9.80 g,0.18 g
45,E,34,Waterhemp-calibration-learn,6/1/19 11:14,53466,46.7 sec,9.90 g,0.19 g
45,E,34,Waterhemp-calibration-learn,6/1/19 11:16,53698,50.3 sec,9.70 g,0.18 g
45,E,34,Waterhemp-calibration-learn,6/1/19 11:18,53460,49.3 sec,9.80 g,0.18 g
45,E,34,Waterhemp-calibration-learn,6/1/19 11:20,52655,73.4 sec,9.80 g,0.19 g
45,E,34,Waterhemp-calibration-learn,6/1/19 11:22,53495,47.4 sec,9.80 g,0.18 g
45,E,34,Waterhemp-calibration-learn,6/1/19 11:24,53382,56.5 sec,9.80 g,0.18 g
45,W,10,Waterhemp-calibration-learn,5/6/19 14:51,37904,36.8 sec,6.60 g,0.17 g
45,W,10,Waterhemp-calibration-learn,5/6/19 14:53,37863,38.2 sec,6.50 g,0.17 g
45,W,10,Waterhemp-calibration-learn,5/6/19 14:56,38040,42.6 sec,6.50 g,0.17 g
45,W,10,Waterhemp-calibration-learn,5/6/19 14:57,37930,38.5 sec,6.50 g,0.17 g
45,W,10,Waterhemp-calibration-learn,5/6/19 15:02,37771,43.6 sec,6.50 g,0.17 g
45,W,10,Waterhemp-calibration-learn,5/6/19 15:04,37861,40.9 sec,6.60 g,0.17 g
45,W,16,Waterhemp-calibration-learn,5/6/19 10:25,64701,49.5 sec,14.60 g,0.23 g
45,W,16,Waterhemp-calibration-learn,5/6/19 10:28,64587,56.4 sec,-2.10 g,-0.03 g
45,W,16,Waterhemp-calibration-learn,5/6/19 10:30,64817,53.3 sec,14.60 g,0.23 g
45,W,16,Waterhemp-calibration-learn,5/6/19 10:34,64779,66.6 sec,14.60 g,0.23 g
45,W,16,Waterhemp-calibration-learn,5/6/19 10:35,64932,56.8 sec,14.60 g,0.22 g
45,W,16,Waterhemp-calibration-learn,5/6/19 10:39,64917,52.8 sec,14.70 g,0.23 g
45,W,16,Waterhemp-calibration-learn,5/6/19 10:42,64755,50.6 sec,14.60 g,0.23 g
45,W,16,Waterhemp-calibration-learn,5/6/19 10:44,64991,47.7 sec,14.60 g,0.22 g
45,W,16,Waterhemp-calibration-learn,5/6/19 10:46,65065,57.1 sec,14.60 g,0.22 g
45,W,16,Waterhemp-calibration-learn,5/6/19 10:49,65029,57.2 sec,14.60 g,0.22 g
45,W,27,Waterhemp-calibration-learn,6/2/19 11:54,416266,204.6 sec,79.20 g,0.19 g
45,W,27,Waterhemp-calibration-learn,6/2/19 12:00,416246,338.4 sec,79.20 g,0.19 g
45,W,27,Waterhemp-calibration-learn,6/2/19 12:07,415992,305.0 sec,79.10 g,0.19 g
45,W,27,Waterhemp-calibration-learn,6/2/19 12:13,416384,311.3 sec,79.10 g,0.19 g
45,W,30,Waterhemp-calibration-learn,6/1/19 12:34,55545,64.8 sec,10.90 g,0.20 g
45,W,30,Waterhemp-calibration-learn,6/1/19 12:36,54825,57.2 sec,10.90 g,0.20 g
45,W,30,Waterhemp-calibration-learn,6/1/19 12:38,54936,60.3 sec,-0.10 g,-0.00 g
45,W,30,Waterhemp-calibration-learn,6/1/19 12:40,54883,68.1 sec,10.90 g,0.20 g
45,W,30,Waterhemp-calibration-learn,6/1/19 12:42,54738,57.8 sec,10.90 g,0.20 g
45,W,30,Waterhemp-calibration-learn,6/1/19 12:45,54674,63.6 sec,11.00 g,0.20 g
45,W,30,Waterhemp-calibration-learn,6/1/19 12:47,54717,51.0 sec,11.00 g,0.20 g
45,W,30,Waterhemp-calibration-learn,6/1/19 12:49,54755,58.2 sec,11.00 g,0.20 g
45,W,80,Waterhemp-calibration-learn,5/7/19 11:57,11790,25.3 sec,2.10 g,0.18 g
45,W,80,Waterhemp-calibration-learn,5/7/19 11:59,11846,24.4 sec,2.10 g,0.18 g
45,W,80,Waterhemp-calibration-learn,5/7/19 12:00,11860,27.3 sec,2.20 g,0.19 g
45,W,80,Waterhemp-calibration-learn,5/7/19 12:03,11825,23.0 sec,2.10 g,0.18 g
45,W,80,Waterhemp-calibration-learn,5/7/19 12:05,11818,24.1 sec,2.20 g,0.19 g
45,W,80,Waterhemp-calibration-learn,5/7/19 12:06,11849,25.5 sec,2.10 g,0.18 g
45,W,80,Waterhemp-calibration-learn,5/7/19 12:08,11847,27.2 sec,2.10 g,0.18 g
47,W,20,Waterhemp-calibration-learn,5/7/19 10:40,8783,24.5 sec,1.40 g,0.16 g
47,W,20,Waterhemp-calibration-learn,5/7/19 10:41,8839,26.1 sec,1.30 g,0.15 g
47,W,20,Waterhemp-calibration-learn,5/7/19 10:45,8829,24.6 sec,1.30 g,0.15 g
47,W,20,Waterhemp-calibration-learn,5/7/19 10:48,8790,27.5 sec,1.40 g,0.16 g
47,W,20,Waterhemp-calibration-learn,5/7/19 10:50,8805,24.2 sec,1.40 g,0.16 g
47,W,20,Waterhemp-calibration-learn,5/7/19 10:51,8821,25.9 sec,1.40 g,0.16 g
48,E,71,Waterhemp-calibration-learn,5/28/19 15:48,28813,22.1 sec,5.60 g,0.19 g
48,E,71,Waterhemp-calibration-learn,5/28/19 15:52,29020,30.1 sec,5.60 g,0.19 g
48,E,71,Waterhemp-calibration-learn,5/28/19 15:56,29019,34.7 sec,5.50 g,0.19 g
48,E,71,Waterhemp-calibration-learn,5/28/19 15:58,28984,32.1 sec,5.60 g,0.19 g
48,E,71,Waterhemp-calibration-learn,5/28/19 15:59,28928,27.1 sec,5.60 g,0.19 g
48,E,71,Waterhemp-calibration-learn,5/28/19 16:02,28890,30.4 sec,5.60 g,0.19 g
48,E,71,Waterhemp-calibration-learn,5/28/19 16:04,28860,33.4 sec,5.50 g,0.19 g
48,E,71,Waterhemp-calibration-learn,5/28/19 16:05,28867,30.8 sec,5.60 g,0.19 g
48,E,71,Waterhemp-calibration-learn,5/28/19 16:07,28773,30.4 sec,0.00 g,0.00 g
48,W,3,Waterhemp-calibration-learn,5/8/19 11:32,5927,33.4 sec,1.20 g,0.20 g
48,W,3,Waterhemp-calibration-learn,5/8/19 11:34,5921,34.9 sec,1.20 g,0.20 g
48,W,3,Waterhemp-calibration-learn,5/8/19 11:36,5923,38.0 sec,1.20 g,0.20 g
48,W,5,Waterhemp-calibration-learn,5/7/19 14:26,100646,73.5 sec,25.00 g,0.25 g
48,W,5,Waterhemp-calibration-learn,5/7/19 14:28,100467,66.2 sec,25.00 g,0.25 g
48,W,5,Waterhemp-calibration-learn,5/7/19 14:34,100320,65.4 sec,25.10 g,0.25 g
48,W,5,Waterhemp-calibration-learn,5/7/19 14:37,100974,100.9 sec,25.10 g,0.25 g
48,W,5,Waterhemp-calibration-learn,5/7/19 14:40,101020,101.0 sec,25.10 g,0.25 g
48,W,5,Waterhemp-calibration-learn,5/7/19 14:45,97984,98.8 sec,25.10 g,0.26 g
48,W,5,Waterhemp-calibration-learn,5/7/19 14:50,100288,76.8 sec,0.00 g,0.00 g
48,W,5,Waterhemp-calibration-learn,5/7/19 15:10,101554,99.2 sec,25.10 g,0.25 g
48,W,5,Waterhemp-calibration-learn,5/7/19 15:14,101799,109.4 sec,25.10 g,0.25 g
48,W,5,Waterhemp-calibration-learn,5/7/19 15:17,101813,113.7 sec,25.00 g,0.25 g
48,W,5,Waterhemp-calibration-learn,5/7/19 15:20,101806,102.1 sec,25.10 g,0.25 g
48,W,6,Waterhemp-calibration-learn,5/6/19 11:51,27552,29.8 sec,6.70 g,0.24 g
48,W,6,Waterhemp-calibration-learn,5/6/19 11:53,27630,41.9 sec,6.60 g,0.24 g
48,W,6,Waterhemp-calibration-learn,5/6/19 11:55,27646,33.1 sec,6.60 g,0.24 g
48,W,6,Waterhemp-calibration-learn,5/6/19 11:58,27650,36.4 sec,6.60 g,0.24 g
48,W,9,Waterhemp-calibration-learn,6/2/19 14:49,203082,165.1 sec,36.40 g,0.18 g
48,W,9,Waterhemp-calibration-learn,6/2/19 14:58,203075,383.6 sec,36.40 g,0.18 g
48,W,9,Waterhemp-calibration-learn,6/2/19 15:01,203408,150.4 sec,36.40 g,0.18 g
48,W,9,Waterhemp-calibration-learn,6/2/19 15:05,203204,119.1 sec,36.40 g,0.18 g
48,W,9,Waterhemp-calibration-learn,6/2/19 15:08,203131,131.0 sec,36.40 g,0.18 g
48,W,11,Waterhemp-calibration-learn,5/20/19 17:53,21488,45.3 sec,4.60 g,0.21 g
48,W,11,Waterhemp-calibration-learn,5/20/19 17:55,21593,57.3 sec,4.50 g,0.21 g
48,W,11,Waterhemp-calibration-learn,5/20/19 17:57,21519,55.3 sec,4.60 g,0.21 g
48,W,11,Waterhemp-calibration-learn,5/20/19 17:59,21575,52.8 sec,4.50 g,0.21 g
48,W,11,Waterhemp-calibration-learn,5/20/19 18:01,21567,54.4 sec,4.60 g,0.21 g
48,W,37,Waterhemp-calibration-learn,4/23/19 15:29,69504,57.1 sec,---,---
48,W,37,Waterhemp-calibration-learn,4/23/19 15:31,69671,62.6 sec,---,---
48,W,37,Waterhemp-calibration-learn,4/23/19 15:33,69408,60.8 sec,---,---
48,W,37,Waterhemp-calibration-learn,4/23/19 15:35,69573,63.5 sec,---,---
48,W,37,Waterhemp-calibration-learn,4/23/19 15:38,70027,111.9 sec,---,---
48,W,37,Waterhemp-calibration-learn,4/23/19 15:41,70247,138.3 sec,---,---
48,W,37,Waterhemp-calibration-learn,4/23/19 15:44,70231,130.9 sec,---,---
48,W,37,Waterhemp-calibration-learn,5/6/19 15:20,69995,59.0 sec,11.00 g,0.16 g
48,W,37,Waterhemp-calibration-learn,5/6/19 15:23,69879,57.3 sec,11.00 g,0.16 g
48,W,37,Waterhemp-calibration-learn,5/6/19 15:31,69924,58.5 sec,11.00 g,0.16 g
48,W,37,Waterhemp-calibration-learn,5/6/19 15:35,69911,57.6 sec,11.00 g,0.16 g
48,W,59,Waterhemp-calibration-learn,6/11/19 09:22,753310,579.7 sec,145.30 g,0.19 g
48,W,59,Waterhemp-calibration-learn,6/11/19 09:33,756034,569.2 sec,145.80 g,0.19 g
48,W,59,Waterhemp-calibration-learn,6/11/19 09:44,756267,633.8 sec,145.80 g,0.19 g
48,W,80,Waterhemp-calibration-learn,4/19/19 16:06,2870,13.7 sec,0.50 g,0.17 g
48,W,80,Waterhemp-calibration-learn,4/19/19 16:08,2858,16.2 sec,0.80 g,0.28 g
48,W,80,Waterhemp-calibration-learn,4/19/19 16:08,2895,16.0 sec,0.50 g,0.17 g
48,W,80,Waterhemp-calibration-learn,4/19/19 16:10,2847,18.4 sec,0.50 g,0.18 g
48,W,80,Waterhemp-calibration-learn,4/19/19 16:10,2858,14.3 sec,0.50 g,0.17 g
48,W,80,Waterhemp-calibration-learn,4/19/19 16:11,2855,13.3 sec,0.50 g,0.18 g
49,E,7,Waterhemp-calibration-learn,5/6/19 15:08,102383,75.5 sec,19.80 g,0.19 g
49,E,7,Waterhemp-calibration-learn,5/6/19 15:10,102529,71.8 sec,19.90 g,0.19 g
49,E,7,Waterhemp-calibration-learn,5/6/19 15:12,102399,74.2 sec,19.80 g,0.19 g
49,E,7,Waterhemp-calibration-learn,5/6/19 15:16,102367,70.4 sec,19.80 g,0.19 g
49,E,7,Waterhemp-calibration-learn,5/6/19 15:18,102435,78.6 sec,19.90 g,0.19 g
49,E,9,Waterhemp-calibration-learn,5/6/19 17:07,9423,30.2 sec,1.60 g,0.17 g
49,E,9,Waterhemp-calibration-learn,5/6/19 17:09,9407,27.5 sec,1.60 g,0.17 g
49,E,9,Waterhemp-calibration-learn,5/6/19 17:10,9421,24.2 sec,1.70 g,0.18 g
49,E,9,Waterhemp-calibration-learn,5/6/19 17:11,9427,23.3 sec,1.60 g,0.17 g
49,E,10,Waterhemp-calibration-learn,4/23/19 13:21,88192,133.0 sec,16.30 g,0.18 g
49,E,10,Waterhemp-calibration-learn,4/23/19 13:25,88086,129.5 sec,16.30 g,0.19 g
49,E,10,Waterhemp-calibration-learn,4/23/19 13:27,87677,101.7 sec,16.40 g,0.19 g
49,E,10,Waterhemp-calibration-learn,4/23/19 13:31,88451,174.4 sec,16.10 g,0.18 g
49,E,10,Waterhemp-calibration-learn,4/23/19 13:34,88365,163.2 sec,16.30 g,0.18 g
49,E,10,Waterhemp-calibration-learn,4/23/19 13:39,88518,184.8 sec,16.00 g,0.18 g
49,E,38,Waterhemp-calibration-learn,6/4/19 17:06,170930,129.6 sec,28.40 g,0.17 g
49,E,38,Waterhemp-calibration-learn,6/4/19 17:11,171522,137.2 sec,28.50 g,0.17 g
49,E,38,Waterhemp-calibration-learn,6/4/19 17:16,171774,291.0 sec,28.40 g,0.17 g
49,E,38,Waterhemp-calibration-learn,6/4/19 17:32,171020,410.3 sec,28.50 g,0.17 g
49,E,38,Waterhemp-calibration-learn,6/4/19 17:37,170895,162.7 sec,28.50 g,0.17 g
49,E,38,Waterhemp-calibration-learn,6/4/19 17:40,171572,149.3 sec,28.50 g,0.17 g
49,E,38,Waterhemp-calibration-learn,6/4/19 17:46,171503,224.3 sec,28.50 g,0.17 g
49,E,38,Waterhemp-calibration-learn,6/4/19 17:50,171950,237.5 sec,28.60 g,0.17 g
49,E,38,Waterhemp-calibration-learn,6/4/19 17:56,170815,289.1 sec,28.60 g,0.17 g
49,E,38,Waterhemp-calibration-learn,6/4/19 18:01,171282,258.9 sec,28.60 g,0.17 g
49,E,38,Waterhemp-calibration-learn,6/4/19 18:05,171105,214.9 sec,28.50 g,0.17 g
49,E,41,Waterhemp-calibration-learn,5/31/19 15:43,1536,80.8 sec,0.00 g,0.00 g
49,E,41,Waterhemp-calibration-learn,5/31/19 15:47,1593,139.3 sec,0.00 g,0.00 g
49,E,41,Waterhemp-calibration-learn,5/31/19 15:50,1603,116.8 sec,0.00 g,0.00 g
49,E,41,Waterhemp-calibration-learn,5/31/19 15:53,1601,46.8 sec,0.30 g,0.19 g
49,E,41,Waterhemp-calibration-learn,5/31/19 15:54,1584,49.9 sec,0.30 g,0.19 g
49,E,41,Waterhemp-calibration-learn,5/31/19 15:57,1601,43.9 sec,0.20 g,0.12 g
49,W,10,Waterhemp-calibration-learn,5/28/19 17:32,4336,24.6 sec,0.70 g,0.16 g
49,W,10,Waterhemp-calibration-learn,5/28/19 17:33,4341,22.2 sec,0.70 g,0.16 g
49,W,10,Waterhemp-calibration-learn,5/28/19 17:35,4285,25.6 sec,0.60 g,0.14 g
49,W,10,Waterhemp-calibration-learn,5/28/19 17:37,4306,25.9 sec,0.70 g,0.16 g
49,W,10,Waterhemp-calibration-learn,5/28/19 17:38,4288,23.9 sec,-418.30 g,-97.55 g
49,W,10,Waterhemp-calibration-learn,5/28/19 17:41,4338,22.6 sec,0.70 g,0.16 g
49,W,2,Waterhemp-calibration-learn,4/19/19 14:49,25047,21.4 sec,5.40 g,0.22 g
49,W,2,Waterhemp-calibration-learn,4/19/19 14:50,25044,28.7 sec,5.40 g,0.22 g
49,W,2,Waterhemp-calibration-learn,4/19/19 14:51,25042,31.1 sec,5.50 g,0.22 g
49,W,20,Waterhemp-calibration-learn,5/28/19 17:44,5715,28.1 sec,1.00 g,0.17 g
49,W,20,Waterhemp-calibration-learn,5/28/19 17:45,5708,25.6 sec,1.00 g,0.18 g
49,W,20,Waterhemp-calibration-learn,5/28/19 17:46,5734,23.9 sec,0.90 g,0.16 g
49,W,20,Waterhemp-calibration-learn,5/28/19 17:51,5712,32.7 sec,0.90 g,0.16 g
49,W,20,Waterhemp-calibration-learn,5/28/19 17:52,5709,25.5 sec,1.10 g,0.19 g
49,W,20,Waterhemp-calibration-learn,5/28/19 17:53,5739,21.4 sec,1.00 g,0.17 g
49,W,20,Waterhemp-calibration-learn,5/28/19 17:55,5732,25.1 sec,0.90 g,0.16 g
49,W,40,Waterhemp-calibration-learn,6/1/19 14:00,23620,28.5 sec,5.60 g,0.24 g
49,W,40,Waterhemp-calibration-learn,6/1/19 14:02,23695,32.9 sec,5.60 g,0.24 g
49,W,40,Waterhemp-calibration-learn,6/1/19 14:03,23656,33.6 sec,5.70 g,0.24 g
49,W,40,Waterhemp-calibration-learn,6/1/19 14:05,23666,34.8 sec,5.80 g,0.25 g
